status	mode	depth	fanin	rem	module	path
TODO	struct	0	2	3	app	Ghidra/Features/ProgramDiff/src/main/java/ghidra/app/plugin/core/diff/DiffIgnoreAllAction.java
TODO	struct	0	2	2	sarif	Ghidra/Features/Sarif/src/main/java/sarif/SarifGraphDisplayListener.java
TODO	struct	0	2	0	sarif	Ghidra/Features/Sarif/src/main/java/sarif/export/data/ExtIsfComposite.java
TODO	struct	1	1	1	sarif	Ghidra/Features/Sarif/src/main/java/sarif/export/data/ExtIsfFunction.java
TODO	struct	2	2	2	sarif	Ghidra/Features/Sarif/src/main/java/sarif/export/data/ExtIsfTypedefBase.java
TODO	struct	2	2	1	sarif	Ghidra/Features/Sarif/src/main/java/sarif/export/data/ExtIsfTypedefPointer.java
TODO	struct	1	1	6	sarif	Ghidra/Features/Sarif/src/main/java/sarif/export/data/ExtIsfTypedObject.java
TODO	struct	1	1	1	sarif	Ghidra/Features/Sarif/src/main/java/sarif/export/data/ExtIsfTypedefUser.java
TODO	struct	0	2	11	sarif	Ghidra/Features/Sarif/src/main/java/sarif/export/data/ExtIsfDataTypeWriter.java
TODO	struct	0	2	3	demangler	Ghidra/Features/Swift/src/main/java/ghidra/app/util/demangler/swift/datatypes/SwiftCharacter.java
TODO	struct	0	2	3	demangler	Ghidra/Features/Swift/src/main/java/ghidra/app/util/demangler/swift/datatypes/SwiftString.java
TODO	struct	0	2	17	pcode	Ghidra/Features/SystemEmulation/src/main/java/ghidra/pcode/emu/linux/EmuLinuxX86SyscallUseropLibrary.java
TODO	struct	0	2	2	pcode	Ghidra/Features/SystemEmulation/src/main/java/ghidra/pcode/struct/BinExpr.java
TODO	struct	0	2	2	pcode	Ghidra/Features/SystemEmulation/src/main/java/ghidra/pcode/struct/UnExpr.java
TODO	struct	0	2	8	feature	Ghidra/Features/VersionTracking/src/main/java/ghidra/feature/vt/AbstractGhidraVersionTrackingScript.java
TODO	struct	0	2	2	feature	Ghidra/Features/VersionTracking/src/main/java/ghidra/feature/vt/api/stringable/SymbolStringable.java
TODO	struct	3	1	1	feature	Ghidra/Features/VersionTrackingBSim/src/main/java/ghidra/feature/vt/api/BinningSystem.java
TODO	struct	4	2	3	feature	Ghidra/Features/VersionTrackingBSim/src/main/java/ghidra/feature/vt/api/NeighborGenerator.java
TODO	struct	3	1	11	feature	Ghidra/Features/VersionTrackingBSim/src/main/java/ghidra/feature/vt/api/NamespaceNeighborhood.java
TODO	struct	3	1	2	feature	Ghidra/Features/VersionTrackingBSim/src/main/java/ghidra/feature/vt/api/PotentialPair.java
TODO	struct	2	1	13	feature	Ghidra/Features/VersionTrackingBSim/src/main/java/ghidra/feature/vt/api/BSimProgramCorrelatorMatching.java
TODO	struct	1	1	64	feature	Ghidra/Features/VersionTrackingBSim/src/main/java/ghidra/feature/vt/api/BSimProgramCorrelator.java
TODO	struct	0	2	18	pcode	Ghidra/Framework/Emulation/src/main/java/ghidra/pcode/emu/jit/gen/access/MpIntAccessGen.java
TODO	struct	1	1	9	framework	Ghidra/Framework/FileSystem/src/main/java/ghidra/framework/store/remote/RemoteDatabaseItem.java
TODO	struct	1	1	1	framework	Ghidra/Framework/FileSystem/src/main/java/ghidra/framework/store/remote/RemoteTextDataItem.java
TODO	struct	1	1	1	framework	Ghidra/Framework/FileSystem/src/main/java/ghidra/framework/store/remote/RemoteUnknownFolderItem.java
TODO	struct	0	2	11	framework	Ghidra/Framework/FileSystem/src/main/java/ghidra/framework/store/remote/RemoteFileSystem.java
TODO	struct	0	2	1	generic	Ghidra/Framework/Generic/src/main/java/generic/cache/FixedSizeMRUCachingFactory.java
TODO	struct	0	2	1	generic	Ghidra/Framework/Generic/src/main/java/generic/concurrent/io/ProcessConsumer.java
TODO	struct	0	2	2	generic	Ghidra/Framework/Generic/src/main/java/generic/jar/ApplicationModule.java
TODO	struct	0	2	5	util	Ghidra/Framework/Generic/src/main/java/ghidra/util/worker/AbstractWorker.java
TODO	struct	0	2	1	util	Ghidra/Framework/Generic/src/main/java/ghidra/util/worker/PriorityWorker.java
TODO	struct	0	2	3	graph	Ghidra/Framework/Graph/src/main/java/ghidra/graph/viewer/actions/VgSatelliteContext.java
TODO	struct	0	2	11	framework	Ghidra/Framework/Project/src/main/java/ghidra/framework/plugintool/mgr/BackgroundCommandTask.java
TODO	struct	0	2	37	framework	Ghidra/Framework/Project/src/main/java/ghidra/framework/project/tool/WorkspaceImpl.java
TODO	struct	0	2	1	app	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/app/plugin/languages/sleigh/SleighSubtableTraversal.java
TODO	struct	0	2	76	program	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/program/database/data/DataTypeIDConverter.java
TODO	struct	0	2	1	program	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/program/database/data/merge/EnumMerger.java
TODO	struct	0	2	72	program	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/program/database/data/merge/UnionMerger.java
TODO	struct	0	2	1	generic	Ghidra/Framework/Utility/src/main/java/generic/jar/JarResource.java
TODO	struct	0	2	46	format	Ghidra/Processors/Dalvik/src/main/java/ghidra/dalvik/dex/inject/InjectPayloadDexParameters.java
TODO	struct	0	2	5	format	Ghidra/Processors/JVM/src/main/java/ghidra/javaclass/analyzers/AbstractJavaAnalyzer.java
TODO	struct	0	1	0	util	Ghidra/Debug/AnnotationValidator/src/main/java/ghidra/util/database/annotproc/DBAnnotatedObjectValidator.java
TODO	struct	0	1	1	program	Ghidra/Debug/Debugger-isf/src/main/java/ghidra/program/model/data/ISF/IsfDataTypeArray.java
TODO	struct	0	1	1	program	Ghidra/Debug/Debugger-isf/src/main/java/ghidra/program/model/data/ISF/IsfDataTypeBitField.java
TODO	struct	0	1	1	program	Ghidra/Debug/Debugger-isf/src/main/java/ghidra/program/model/data/ISF/IsfDataTypeTypeDef.java
TODO	struct	1	1	3	debug	Ghidra/Debug/Debugger-jpda/src/main/java/ghidra/dbg/jdi/rmi/jpda/JdiClientThread.java
TODO	struct	0	1	21	debug	Ghidra/Debug/Debugger-jpda/src/main/java/ghidra/dbg/jdi/rmi/JavaTraceRmiLaunchOffer.java
TODO	struct	0	1	1	app	Ghidra/Debug/Debugger-rmi-trace/src/main/java/ghidra/app/plugin/core/debug/service/tracermi/TraceRmiServer.java
TODO	struct	1	1	38	app	Ghidra/Debug/Debugger/src/main/java/ghidra/app/plugin/core/debug/platform/dbgeng/DbgengX64DisassemblyInject.java
TODO	struct	0	1	1	app	Ghidra/Debug/Debugger/src/main/java/ghidra/app/plugin/core/debug/service/modules/MapModulesBackgroundCommand.java
TODO	struct	0	1	1	app	Ghidra/Debug/Debugger/src/main/java/ghidra/app/plugin/core/debug/service/modules/MapRegionsBackgroundCommand.java
TODO	struct	0	1	1	app	Ghidra/Debug/Debugger/src/main/java/ghidra/app/plugin/core/debug/service/modules/MapSectionsBackgroundCommand.java
TODO	struct	0	1	46	app	Ghidra/Debug/Debugger/src/main/java/ghidra/app/plugin/core/debug/service/target/AbstractTarget.java
TODO	struct	0	1	4	app	Ghidra/Debug/Debugger/src/main/java/ghidra/app/plugin/core/debug/utils/GztExporter.java
TODO	struct	0	1	39	pcode	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/pcode/exec/trace/AddressesReadTracePcodeExecutorStatePiece.java
TODO	struct	0	1	24	pcode	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/pcode/exec/trace/UnknownStatePcodeExecutionException.java
TODO	struct	0	1	5	trace	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/breakpoint/DBTraceBreakpointSpec.java
TODO	struct	0	1	36	trace	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/memory/DBTraceMemoryRegion.java
TODO	struct	0	1	1	trace	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/memory/DBTraceObjectMemory.java
TODO	struct	0	1	2	trace	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/memory/DBTraceObjectRegister.java
TODO	struct	0	1	1	trace	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/memory/DBTraceObjectRegisterContainer.java
TODO	struct	0	1	46	trace	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/module/DBTraceModule.java
TODO	struct	0	1	10	trace	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/module/DBTraceSection.java
TODO	struct	0	1	9	trace	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/stack/DBTraceStack.java
TODO	struct	0	1	4	trace	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/stack/DBTraceStackFrame.java
TODO	struct	0	1	2	trace	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/target/iface/DBTraceObjectActivatable.java
TODO	struct	0	1	1	trace	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/target/iface/DBTraceObjectAggregate.java
TODO	struct	0	1	2	trace	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/target/iface/DBTraceObjectEnvironment.java
TODO	struct	0	1	2	trace	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/target/iface/DBTraceObjectEventScope.java
TODO	struct	0	1	1	trace	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/target/iface/DBTraceObjectExecutionStateful.java
TODO	struct	0	1	2	trace	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/target/iface/DBTraceObjectFocusScope.java
TODO	struct	0	1	2	trace	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/target/iface/DBTraceObjectMethod.java
TODO	struct	0	1	1	trace	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/target/iface/DBTraceObjectTogglable.java
TODO	struct	0	1	1	trace	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/thread/DBTraceObjectProcess.java
TODO	struct	0	1	42	trace	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/model/target/info/BuiltinTraceObjectInterfaceFactory.java
TODO	struct	0	1	1	generic	Ghidra/Debug/ProposedUtils/src/main/java/ghidra/generic/util/datastruct/DynamicSortedTreeSet.java
TODO	struct	0	1	8	pcode	Ghidra/Debug/TaintAnalysis/src/main/java/ghidra/pcode/emu/taint/lib/TaintEmuUnixFileSystem.java
TODO	struct	0	1	1	pcode	Ghidra/Debug/TaintAnalysis/src/main/java/ghidra/pcode/emu/taint/lib/TaintFileReadsLinuxAmd64SyscallLibrary.java
TODO	struct	0	1	5	script	Ghidra/Extensions/Jython/src/main/java/ghidra/jython/JythonPluginExecutionThread.java
TODO	struct	0	1	2	script	Ghidra/Extensions/Jython/src/main/java/ghidra/jython/JythonPluginInputThread.java
TODO	struct	0	1	19	script	Ghidra/Extensions/Jython/src/main/java/ghidra/jython/JythonScriptProvider.java
TODO	struct	0	1	1	feature	Ghidra/Extensions/MachineLearning/src/main/java/ghidra/machinelearning/functionfinding/FunctionStartRowObjectToAddressTableRowMapper.java
TODO	struct	0	1	1	feature	Ghidra/Extensions/MachineLearning/src/main/java/ghidra/machinelearning/functionfinding/FunctionStartRowObjectToFunctionTableRowMapper.java
TODO	struct	0	1	1	feature	Ghidra/Extensions/MachineLearning/src/main/java/ghidra/machinelearning/functionfinding/FunctionStartRowObjectToProgramLocationTableRowMapper.java
TODO	struct	0	1	43	app	Ghidra/Features/Base/src/main/java/ghidra/app/analyzers/CondenseFillerBytesAnalyzer.java
TODO	struct	0	1	38	app	Ghidra/Features/Base/src/main/java/ghidra/app/cmd/analysis/SharedReturnAnalysisCmd.java
TODO	struct	0	1	12	app	Ghidra/Features/Base/src/main/java/ghidra/app/cmd/comments/CodeUnitInfoPasteCmd.java
TODO	struct	0	1	4	app	Ghidra/Features/Base/src/main/java/ghidra/app/cmd/comments/SetCommentsCmd.java
TODO	struct	0	1	3	app	Ghidra/Features/Base/src/main/java/ghidra/app/factory/GhidraToolStateFactory.java
TODO	struct	0	1	15	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/algorithmtree/ModuleAlgorithmPlugin.java
TODO	struct	0	1	28	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/analysis/validator/OffcutReferencesValidator.java
TODO	struct	0	1	4	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/analysis/validator/PercentAnalyzedValidator.java
TODO	struct	0	1	1	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/analysis/validator/RedFlagsValidator.java
TODO	struct	0	1	7	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/checksums/ComputeChecksumTask.java
TODO	struct	0	1	8	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/codebrowser/actions/CollapseAllDataAction.java
TODO	struct	0	1	8	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/codebrowser/actions/ExpandAllDataAction.java
TODO	struct	0	1	7	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/codebrowser/actions/ToggleExpandCollapseDataAction.java
TODO	struct	0	1	1	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/colorizer/ClearColorCommand.java
TODO	struct	0	1	3	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/commentwindow/CommentWindowContext.java
TODO	struct	0	1	20	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/cparser/IncludeFileFinder.java
TODO	struct	0	1	6	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/datamgr/editor/FindReferencesToEnumFieldAction.java
TODO	struct	0	1	96	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/datamgr/util/DataTypeTreeDeleteTask.java
TODO	struct	0	1	74	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/datapreview/DataTypeComponentPreview.java
TODO	struct	0	1	3	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/datapreview/DataTypePreview.java
TODO	struct	0	1	3	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/datawindow/DataWindowContext.java
TODO	struct	0	1	74	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/disassembler/CallFixupAnalyzer.java
TODO	struct	0	1	4	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/disassembler/ContextAction.java
TODO	struct	0	1	61	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/disassembler/EntryPointAnalyzer.java
TODO	struct	0	1	3	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/disassembler/RestrictedDisassembleAction.java
TODO	struct	0	1	67	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/disassembler/SetFlowOverrideAction.java
TODO	struct	0	1	10	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/disassembler/SetLengthOverrideAction.java
TODO	struct	0	1	3	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/disassembler/StaticDisassembleAction.java
TODO	struct	0	1	2	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/eclipse/EclipseConnectorTask.java
TODO	struct	0	1	7	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/equate/ConvertCommand.java
TODO	struct	0	1	2	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/equate/ConvertToBinaryAction.java
TODO	struct	0	1	2	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/equate/ConvertToCharAction.java
TODO	struct	0	1	6	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/equate/ConvertToDoubleAction.java
TODO	struct	0	1	6	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/equate/ConvertToFloatAction.java
TODO	struct	0	1	2	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/equate/ConvertToOctalAction.java
TODO	struct	0	1	2	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/equate/ConvertToSignedDecimalAction.java
TODO	struct	0	1	2	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/equate/ConvertToSignedHexAction.java
TODO	struct	0	1	2	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/equate/ConvertToUnsignedDecimalAction.java
TODO	struct	0	1	2	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/equate/ConvertToUnsignedHexAction.java
TODO	struct	0	1	5	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/equate/CreateEnumEquateCommand.java
TODO	struct	0	1	7	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/equate/CreateEquateCmd.java
TODO	struct	0	1	18	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/function/SharedReturnAnalyzer.java
TODO	struct	0	1	41	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/function/StackVariableAnalyzer.java
TODO	struct	0	1	4	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/functioncompare/actions/EmptySignatureApplyAction.java
TODO	struct	0	1	4	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/functioncompare/actions/FunctionNameApplyAction.java
TODO	struct	0	1	4	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/functioncompare/actions/SignatureWithDatatypesApplyAction.java
TODO	struct	0	1	14	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/gotoquery/DefaultNavigatableLocationMemento.java
TODO	struct	0	1	1	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/label/LabelHistoryTableModel.java
TODO	struct	0	1	1	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/navigation/locationreferences/LocationReferenceToAddressTableRowMapper.java
TODO	struct	0	1	4	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/navigation/locationreferences/LocationReferenceToFunctionContainingTableRowMapper.java
TODO	struct	0	1	1	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/navigation/locationreferences/LocationReferenceToProgramLocationTableRowMapper.java
TODO	struct	0	1	1	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/reachability/FREdge.java
TODO	struct	0	1	92	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/reachability/FRPathsModel.java
TODO	struct	0	1	36	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/reachability/FunctionReachabilityTableModel.java
TODO	struct	0	1	1	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/references/ParameterConflictException.java
TODO	struct	0	1	1	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/reloc/GenericRefernenceBaseRelocationFixupHandler.java
TODO	struct	0	1	6	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/reloc/RelocationFixupCommand.java
TODO	struct	0	1	25	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/reloc/RelocationTablePlugin.java
TODO	struct	0	1	32	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/scalartable/ScalarColumnConstraintProvider.java
TODO	struct	0	1	16	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/select/RestoreSelectionPlugin.java
TODO	struct	0	1	65	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/select/qualified/QualifiedSelectionPlugin.java
TODO	struct	0	1	31	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/select/reference/SelectRefsPlugin.java
TODO	struct	0	1	4	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/sourcefilestable/TransformerTableModel.java
TODO	struct	1	1	3	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/string/StringAddedEvent.java
TODO	struct	0	1	83	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/string/MakeStringsTask.java
TODO	struct	0	1	3	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/string/StringEventsTask.java
TODO	struct	0	1	2	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/strings/DoesNotHaveTranslationValueColumnConstraint.java
TODO	struct	0	1	4	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/strings/HasEncodingErrorColumnConstraint.java
TODO	struct	0	1	2	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/strings/IsNotAsciiColumnConstraint.java
TODO	struct	0	1	30	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/strings/UndefinedStringIterator.java
TODO	struct	0	1	6	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/symtable/TransientSymbolTableDnDAdapter.java
